run_dir,run_name,protocol,kind,strategy,strategy_display,mu,distribution,seed,seed_label,num_rounds,local_epochs,lr,n_nodes,schema_version,config_id,label,timestamp,time_estimated,comm_estimated,n_curve_points,headline_source,selected_round,selected_val_loss,tags,final_accuracy,round1_accuracy,final_loss,selected_test_accuracy,selected_test_balanced_accuracy,selected_test_recall,selected_test_specificity,selected_test_macro_f1,selected_test_mcc,selected_test_roc_auc,selected_test_loss,v1_final_round_accuracy,total_time_s,total_time_raw_s,final_elapsed_s,final_cumulative_mb
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet0.1_centralized_seed123,rev_dirichlet0.1_centralized_seed123,group,centralized,centralized,Centralized,,dirichlet_0.1,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_0.1|3|15|0.001|3,Centralized dirichlet_0.1 {group},2026-09-17T14:32:51.691437,False,False,3,final_epoch_test,,,,0.911993,0.683343,0.738913,,,,,,,,,,2694.1,2694.1,2694.0000000000005,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet0.1_centralized_seed42,rev_dirichlet0.1_centralized_seed42,group,centralized,centralized,Centralized,,dirichlet_0.1,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_0.1|3|15|0.001|3,Centralized dirichlet_0.1 {group},2026-09-17T14:32:51.509594,False,False,3,final_epoch_test,,,,0.828845,0.934181,0.933706,,,,,,,,,,2686.4,2686.4,2686.5,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet0.1_centralized_seed456,rev_dirichlet0.1_centralized_seed456,group,centralized,centralized,Centralized,,dirichlet_0.1,456.0,456,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_0.1|3|15|0.001|3,Centralized dirichlet_0.1 {group},2026-09-17T14:32:37.505741,False,False,3,final_epoch_test,,,,0.940033,0.905534,0.406517,,,,,,,,,,2678.72,2678.72,2678.6999999999994,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet0.5_centralized_seed123,rev_dirichlet0.5_centralized_seed123,group,centralized,centralized,Centralized,,dirichlet_0.5,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_0.5|3|15|0.001|3,Centralized dirichlet_0.5 {group},2026-09-17T15:18:18.562388,False,False,3,final_epoch_test,,,,0.929454,0.953744,0.431739,,,,,,,,,,2687.94,2687.94,2687.9,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet0.5_centralized_seed42,rev_dirichlet0.5_centralized_seed42,group,centralized,centralized,Centralized,,dirichlet_0.5,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_0.5|3|15|0.001|3,Centralized dirichlet_0.5 {group},2026-09-17T14:32:59.400783,False,False,3,final_epoch_test,,,,0.911818,0.978747,0.37107,,,,,,,,,,2697.94,2697.94,2697.8000000000006,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet0.5_centralized_seed456,rev_dirichlet0.5_centralized_seed456,group,centralized,centralized,Centralized,,dirichlet_0.5,456.0,456,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_0.5|3|15|0.001|3,Centralized dirichlet_0.5 {group},2026-09-17T15:18:13.108972,False,False,3,final_epoch_test,,,,0.769893,0.980414,0.560359,,,,,,,,,,2681.89,2681.89,2681.7000000000003,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet1_centralized_seed123,rev_dirichlet1_centralized_seed123,group,centralized,centralized,Centralized,,dirichlet_1,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_1|3|15|0.001|3,Centralized dirichlet_1 {group},2026-09-17T15:18:25.879405,False,False,3,final_epoch_test,,,,0.735315,0.898166,0.916631,,,,,,,,,,2687.58,2687.58,2687.7000000000003,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet1_centralized_seed42,rev_dirichlet1_centralized_seed42,group,centralized,centralized,Centralized,,dirichlet_1,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_1|3|15|0.001|3,Centralized dirichlet_1 {group},2026-09-17T15:17:50.735060,False,False,3,final_epoch_test,,,,0.691015,0.898444,1.430375,,,,,,,,,,2673.89,2673.89,2673.8,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_dirichlet1_centralized_seed456,rev_dirichlet1_centralized_seed456,group,centralized,centralized,Centralized,,dirichlet_1,456.0,456,3,15.0,0.001,3,2,group|centralized|centralized|dirichlet_1|3|15|0.001|3,Centralized dirichlet_1 {group},2026-09-17T16:04:00.879636,False,False,3,final_epoch_test,,,,0.681017,0.949708,1.286005,,,,,,,,,,2703.36,2703.36,2703.2,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_centralized_seed1011,rev_iid_centralized_seed1011,group,centralized,centralized,Centralized,,iid,1011.0,1011,3,15.0,0.001,3,2,group|centralized|centralized|iid|3|15|0.001|3,Centralized iid {group},2026-09-17T13:02:03.026611,False,False,3,final_epoch_test,,,,0.88599,0.931078,0.932898,,,,,,,,,,2743.73,2743.73,2743.7,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\centralized_iid_seed123,centralized_iid_seed123,image,centralized,centralized,Centralized,,iid,123.0,123,3,15.0,0.001,3,1,image|centralized|centralized|iid|3|15|0.001|3,Centralized iid {image},2026-04-02T02:42:08.926377,False,False,3,final_epoch_test,,,,0.996375,0.988268,0.011951,,,,,,,,,,14662.88,14662.88,14662.799999999997,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_centralized_seed123,rev_iid_centralized_seed123,group,centralized,centralized,Centralized,,iid,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|iid|3|15|0.001|3,Centralized iid {group},2026-09-17T18:52:37.174555,False,False,3,final_epoch_test,,,,0.892063,0.90702,0.584951,,,,,,,,,,2804.1,2804.1,2803.8999999999996,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\centralized_iid_seed42,centralized_iid_seed42,image,centralized,centralized,Centralized,,iid,42.0,42,3,15.0,0.001,3,1,image|centralized|centralized|iid|3|15|0.001|3,Centralized iid {image},2026-04-01T22:33:22.988971,False,False,3,final_epoch_test,,,,0.995193,0.993349,0.016093,,,,,,,,,,15864.91,15864.91,15864.8,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_centralized_seed42,rev_iid_centralized_seed42,group,centralized,centralized,Centralized,,iid,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|iid|3|15|0.001|3,Centralized iid {group},2026-09-17T18:52:36.525914,False,False,3,final_epoch_test,,,,0.920635,0.949901,0.51748,,,,,,,,,,2803.3,2803.3,2803.3999999999996,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\centralized_iid_seed456,centralized_iid_seed456,image,centralized,centralized,Centralized,,iid,456.0,456,3,15.0,0.001,3,1,image|centralized|centralized|iid|3|15|0.001|3,Centralized iid {image},2026-04-02T07:00:41.934482,False,False,3,final_epoch_test,,,,0.997872,0.99305,0.008769,,,,,,,,,,15301.26,15301.26,15301.100000000002,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_centralized_seed456,rev_iid_centralized_seed456,group,centralized,centralized,Centralized,,iid,456.0,456,3,15.0,0.001,3,2,group|centralized|centralized|iid|3|15|0.001|3,Centralized iid {group},2026-09-17T18:52:38.080858,False,False,3,final_epoch_test,,,,0.945066,0.886216,0.228333,,,,,,,,,,2804.98,2804.98,2804.8999999999996,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_centralized_seed789,rev_iid_centralized_seed789,group,centralized,centralized,Centralized,,iid,789.0,789,3,15.0,0.001,3,2,group|centralized|centralized|iid|3|15|0.001|3,Centralized iid {group},2026-09-17T13:02:13.879615,False,False,3,final_epoch_test,,,,0.902001,0.926974,0.811502,,,,,,,,,,2755.79,2755.79,2755.9000000000005,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_sub0.01_centralized_seed123,rev_iid_sub0.01_centralized_seed123,group,centralized,centralized,Centralized,,iid_sub0.01,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|iid_sub0.01|3|15|0.001|3,Centralized iid_sub0.01 {group},2026-09-17T17:02:15.244915,False,False,3,final_epoch_test,,,,0.906004,0.759694,0.412704,,,,,,,,,,279.4,279.4,279.40000000000003,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_sub0.01_centralized_seed42,rev_iid_sub0.01_centralized_seed42,group,centralized,centralized,Centralized,,iid_sub0.01,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|iid_sub0.01|3|15|0.001|3,Centralized iid_sub0.01 {group},2026-09-17T17:38:13.046761,False,False,3,final_epoch_test,,,,0.83989,0.775262,0.820714,,,,,,,,,,210.98,210.98,210.9,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_sub0.01_centralized_seed456,rev_iid_sub0.01_centralized_seed456,group,centralized,centralized,Centralized,,iid_sub0.01,456.0,456,3,15.0,0.001,3,2,group|centralized|centralized|iid_sub0.01|3|15|0.001|3,Centralized iid_sub0.01 {group},2026-09-17T17:02:41.201203,False,False,3,final_epoch_test,,,,0.903382,0.712709,0.515911,,,,,,,,,,278.97,278.97,279.0,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_sub0.05_centralized_seed123,rev_iid_sub0.05_centralized_seed123,group,centralized,centralized,Centralized,,iid_sub0.05,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|iid_sub0.05|3|15|0.001|3,Centralized iid_sub0.05 {group},2026-09-17T16:57:24.145703,False,False,3,final_epoch_test,,,,0.916494,0.740023,0.307644,,,,,,,,,,377.11,377.11,377.0,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_sub0.05_centralized_seed42,rev_iid_sub0.05_centralized_seed42,group,centralized,centralized,Centralized,,iid_sub0.05,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|iid_sub0.05|3|15|0.001|3,Centralized iid_sub0.05 {group},2026-09-17T16:56:57.035545,False,False,3,final_epoch_test,,,,0.90559,0.846589,0.461317,,,,,,,,,,378.79,378.79,378.49999999999994,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_iid_sub0.05_centralized_seed456,rev_iid_sub0.05_centralized_seed456,group,centralized,centralized,Centralized,,iid_sub0.05,456.0,456,3,15.0,0.001,3,2,group|centralized|centralized|iid_sub0.05|3|15|0.001|3,Centralized iid_sub0.05 {group},2026-09-17T17:39:14.440445,False,False,3,final_epoch_test,,,,0.817253,0.813331,0.573994,,,,,,,,,,285.02,285.02,284.90000000000003,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_noniid_centralized_seed1011,rev_noniid_centralized_seed1011,group,centralized,centralized,Centralized,,non_iid_label,1011.0,1011,3,15.0,0.001,3,2,group|centralized|centralized|non_iid_label|3|15|0.001|3,Centralized non_iid_label {group},2026-09-17T13:02:25.211470,False,False,3,final_epoch_test,,,,0.938177,0.915266,0.166453,,,,,,,,,,2767.02,2767.02,2766.9999999999995,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\centralized_noniid_seed123,centralized_noniid_seed123,image,centralized,centralized,Centralized,,non_iid_label,123.0,123,3,15.0,0.001,3,1,image|centralized|centralized|non_iid_label|3|15|0.001|3,Centralized non_iid_label {image},2026-04-02T15:51:06.135012,False,False,3,final_epoch_test,,,,0.996398,0.996609,0.011276,,,,,,,,,,15429.06,15429.06,15429.100000000002,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_noniid_centralized_seed123,rev_noniid_centralized_seed123,group,centralized,centralized,Centralized,,non_iid_label,123.0,123,3,15.0,0.001,3,2,group|centralized|centralized|non_iid_label|3|15|0.001|3,Centralized non_iid_label {group},2026-09-17T19:37:07.142573,False,False,3,final_epoch_test,,,,0.965963,0.952354,0.137391,,,,,,,,,,2633.68,2633.68,2633.7,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\centralized_noniid_seed42,centralized_noniid_seed42,image,centralized,centralized,Centralized,,non_iid_label,42.0,42,3,15.0,0.001,3,1,image|centralized|centralized|non_iid_label|3|15|0.001|3,Centralized non_iid_label {image},2026-04-02T11:30:12.692893,False,False,3,final_epoch_test,,,,0.997839,0.995382,0.007624,,,,,,,,,,15944.45,15944.45,15944.400000000001,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\rev_noniid_centralized_seed42,rev_noniid_centralized_seed42,group,centralized,centralized,Centralized,,non_iid_label,42.0,42,3,15.0,0.001,3,2,group|centralized|centralized|non_iid_label|3|15|0.001|3,Centralized non_iid_label {group},2026-09-17T18:52:38.061350,False,False,3,final_epoch_test,,,,0.924007,0.871093,0.313356,,,,,,,,,,2805.21,2805.21,2805.0999999999995,0.0
C:\Users\CORSAIR\projects\FedRGBD\results\centralized_noniid_seed456,centralized_noniid_seed456,image,centralized,centralized,Centralized,,non_iid_label,456.0,456,3,15.0,0.001,3,1,image|centralized|centralized|non_iid_label|3|15|0.001|3,Centralized non_iid_label {image},2026-04-02T20:10:29.959576,False,False,3,final_epoch_test,,,,0.997334,0.99798,0.011323,,,,,,,,,,15343.02,15343.02,15343.000000000002,0.0
